Tanggal,Rating,Komentar,Word Count,batch,Content Quality,Subscription & Pricing,UI/UX,Functionality,Technical & Access
2022-04-21 18:40:10,1.0,Webnya full iklan. Jijik lihatnya. Cari duit ampe begitunya amat. Tolol tim kalian.,13,5to20,,-1.0,-1.0,,
2022-04-16 18:54:00,2.0,Daftar akun kompas.id langsung di spam promo investasi dong nomer WA kuh?kok bisa?,13,5to20,,,,,-1.0
2022-04-13 23:06:01,5.0,"Aplikasinya bagus. Kompas sepuluh menyajikan informasi yang menarik, keren dan berkualitas",11,5to20,1.0,,,,
2022-04-07 21:13:30,5.0,Semangat mantap didepan memimpin media Indonesia,6,5to20,,,,,
2022-03-30 23:37:04,1.0,Ribet bacanya. Krng praktis tata letak dlm setiap rubrik,9,5to20,,,-1.0,,
2022-03-20 22:44:51,4.0,Situs media baca berita yang lengkap,6,5to20,1.0,,,,
2022-03-15 18:43:11,5.0,"Sangat bagus dan sangat membantu untuk,mencari berita.",7,5to20,,,,,
2022-03-13 18:59:15,5.0,Seperti membaca koran Kompas sesungguhnya....,5,5to20,,,,,
2022-03-13 12:31:33,5.0,Baca ungkapan kompas.id jadi saya senang untuk melihatnya terima kasih kompas.id,11,5to20,,,,,
2022-03-12 15:06:10,4.0,"Beritanya akurat, sederhana dan jelas",5,5to20,1.0,,,,
2022-03-12 14:03:30,5.0,"Kompatibel dan mudah digunakan, perlu ditingkatkan terus.",7,5to20,,,1.0,,
2022-03-07 18:28:41,5.0,Paling ditunggu kompas minggu cerpen dan TTS ya yg sangat menghibur..,11,5to20,,,,1.0,
2022-02-24 21:44:35,5.0,"Sangat membantu dalam membaca koran Kompas, tanpa harus membeli koran fisik",11,5to20,,,,,
2022-02-17 08:49:28,1.0,"Sudah berlangganan berbayar, tapi tetap tidak bisa akses fitur premiumnya. Customer service sulit dihubungi, respon sangat lambat.",17,5to20,,,,,-1.0
2022-02-14 11:26:59,3.0,Berberitalah dg berimbang dan proporsional. Jgn jd corong penguasa. Bela kepentingan rakyat di atas segalanya. Sukses slalu,17,5to20,-1.0,,,,
2022-02-13 05:23:17,5.0,Saya percaya sajian2 Kompas yang profesional dan independen,8,5to20,1.0,,,,
2022-02-09 19:35:24,3.0,Saya dari dulu selalu baca kompas,6,5to20,,,,,
2022-02-09 02:35:54,5.0,Kompas mantap Berita ya netral,5,5to20,1.0,,,,
2022-02-07 20:06:47,5.0,Mantap kompas slalu yg terbaik,5,5to20,,,,,
2022-01-30 06:20:34,5.0,Baca tiap hari untuk beritayang berkualitas. Andalan,7,5to20,1.0,,,,
2022-01-19 12:04:59,5.0,Saya suka membaca berita di aplikasi ini dan turut berlangganan. Koran Kompas memang mengusung jurnalisme berkualitas.,16,5to20,1.0,,,,
2022-01-03 04:25:49,5.0,Sangat bermanfaat dan bacaan setiap hari,6,5to20,,,,,
2022-01-02 06:43:37,1.0,Sudah langgan di web tapi ternyata gak bisa akses e paper di aplikasi,13,5to20,,,,,-1.0
2021-12-31 20:35:41,1.0,Gak bisa baca buku ketika mode android gelap,8,5to20,,,,-1.0,
2021-12-28 18:31:40,5.0,Beritanya objektif dan seimbang .,5,5to20,1.0,,,,
2021-12-11 20:48:04,1.0,"sdh brlangganan, gak bisa bca e paper. dan selalu diarahkan via ke google play. jelek😡",15,5to20,,,,,-1.0
2021-12-10 09:49:54,2.0,Kompas id gak bisa landscape ya?,6,5to20,,,-1.0,,
2021-11-28 06:56:34,5.0,Kompas sangat penting untuk dibaca sintaksisnya apik.,7,5to20,1.0,,,,
2021-11-24 16:16:59,5.0,"Sdh lbh 50th membaca Kompas cetak, di era IT stop berlangganan mngikuti kemajuan tekhnologi",14,5to20,,,,,
2021-11-15 10:51:52,1.0,koran digitalnya berbayar pdhl udah didownload tp ga bisa dibuka males bgt kalo hrs nonton iklan justru gpp,18,5to20,,-1.0,,-1.0,
2021-11-11 08:48:34,5.0,Saran : harusnya buat paket Rp. 1000. Jadi enak buat test test dulu. Kalau sor baru..lanjut,16,5to20,,0.0,,,
2021-11-08 07:29:56,5.0,Sangat bagus dan bisa dipercaya,5,5to20,1.0,,,,
2021-11-07 10:32:50,4.0,Media Kompas baik suratkabarnya maupun KompasTV terpercaya informasinya.,8,5to20,1.0,,,,
2021-10-31 18:05:50,1.0,Saya jengkel dgn Kompas e paper. Saya mau berhenti saja setelah sejak 1967 langganan Kompas,15,5to20,,,,-1.0,
2021-10-13 10:03:59,4.0,KOMPAS MATA HATI KATA HATI,5,5to20,,,,,
2021-10-12 22:04:59,5.0,"Bagus, Daripada langganan koran Kompas yang hardcopy lebih baik yang digital, Bisa dibawa dan dibaca dimana-mana 🙂...",17,5to20,,1.0,,,
2021-10-09 11:06:17,3.0,memang kompas beritanya baik kami sangat dapat informasi yg lebih,10,5to20,1.0,,,,
2021-10-08 06:50:08,5.0,"Ayah saya berlangganan kompas cetak sejak tahun 90 an, dan kami berlangganan yang versi ini. Kompas, selalu terpercaya.",18,5to20,1.0,,,,
2021-10-07 07:57:36,1.0,Saya tak suka aja aplikasi berita tapi berbayar 🙄,9,5to20,,-1.0,,,
2021-10-05 20:57:09,5.0,Terima kasih atas bantuan dan pertolongannya,6,5to20,,,,,
2021-10-01 11:49:46,5.0,"Bagus, mendalam, dan terpercaya, cepat, represehtatif",6,5to20,1.0,,,,
2021-09-30 20:01:32,5.0,Banyak informasi baru yang up to date dan terpercaya sumbernya. Saya suka baca kompas sejak usia 12 tahun,18,5to20,1.0,,,,
2021-09-20 11:25:02,1.0,Susah download walaupun kuota penuh... tapi saya merasa koneksi internet dan kuota saya mencukupi.. ini aneh... tujuan saya update..🙏,19,5to20,,,,,-1.0
2021-09-19 11:22:16,1.0,Bagaimana cara berhenti berlangganan.... Ga ketemu caranya,7,5to20,,0.0,,,
2021-09-03 16:34:22,1.0,Akurat dlm pemberitsanx dan sangat di percaya,7,5to20,1.0,,,,
2021-08-26 06:11:05,1.0,Sudah dilakukan pembayaran tapi status masih belum aktif. Kecewa dengan Kompas,11,5to20,,,,,-1.0
2021-08-07 07:57:35,5.0,Klu cari lowongan kerja dibagian apa?,6,5to20,,,,,
2021-07-29 08:24:46,5.0,"Beritanya selalu up-to-date, selalu memuat artikel (ekonomi, politik dll) yang berbobot.",11,5to20,1.0,,,,
2021-07-29 07:01:26,5.0,Sangat membantu mendapatkan informasi dan tulisan yg mencerahkan,8,5to20,1.0,,,,
2021-07-28 18:45:06,5.0,Selalu terdepan dalam kualitas untuk kepuasan pelanggan,7,5to20,,,,,
2021-07-18 19:02:29,5.0,"Berita aktual dan terpercaya , kompas tetap yang terbaik , netralitas adalah kunci keadilan ,,,",15,5to20,1.0,,,,
2021-07-13 20:47:23,5.0,Saya senang dengan adanya aplikasi ini,6,5to20,,,,,
2021-07-08 15:39:44,5.0,بسم الله الرحمن الرحيم Mengulas serta menyampaikan wacana dengan jernih.,10,5to20,,,,,
2021-07-07 10:01:36,5.0,"Aplikasi terbaik sepanjang masa, update terbaru lebih kencang dan smooth",10,5to20,,,,,1.0
2021-07-05 07:12:13,1.0,Khusus covid media knp memberi berita yg sll menyeramkan pdhl 95% covid bs sembuh dan kurang pemberitaan,17,5to20,-1.0,,,,
2021-07-04 07:11:59,5.0,"Berita Lengkap, Ulasan dengan bahasa yg tinggi, ciri dari kompas tdk pernah berubah",13,5to20,1.0,,,,
2021-07-03 18:54:40,5.0,Informasi yg up to date hingga tidak termakan berita hoax,10,5to20,1.0,,,,
2021-06-23 21:15:59,5.0,Beritanya dari zaman dulu sampai sekarang dapat dipercayadan terkemuka,9,5to20,1.0,,,,
2021-06-23 20:43:28,5.0,Indonesia peta Indonesia malam 🌃 dan informasi kompas tv online streaming Sidoarjo Jawa timur Indonesia,15,5to20,,,,,
2021-05-29 20:10:01,5.0,"Kompas menurut gue dah lama di Indonesia dan berbagai sumber berita akurat,terpercaya",12,5to20,1.0,,,,
2021-05-21 17:59:19,3.0,"Beritakan yg benar/ril bukan pencitraan, iklan jangan berlebihan",8,5to20,0.0,,,,
2021-05-19 01:10:27,1.0,Tidak bersikap netral sebagai pemberi berita. Beritanya hoak semua demi kepentingan pihak tertentu,13,5to20,-1.0,,,,
2021-04-27 15:18:37,5.0,Membaca harian kompas lbh oercaya daripd google indonesia,8,5to20,1.0,,,,
2021-04-03 16:30:09,2.0,kira in bisa baca berlanggan dulu 50.000 rupiah,8,5to20,,0.0,,,
2021-04-02 13:27:08,1.0,"Jika memang Kompasiana adalah anak perusahaan anda, penulis nya harus di saring lagi .... Semakin lama semakin ga berahlak ...",20,5to20,-1.0,,,,
2021-03-14 17:29:44,2.0,Agak nge lag gitu ya,5,5to20,,,,,-1.0
2021-02-26 09:47:01,5.0,Memberi arah agar tepat tujuan/sasaran secara pasti,7,5to20,,,,,
2021-02-23 09:09:49,1.0,Aplikasi ini jelik banget!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!@!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!tapi bo'ong hayuk papali papali *,9,5to20,,,,,
2021-02-16 16:10:34,5.0,"Harian Kompas salah surat kabar yang berani mengungkap kebenaran, tidak memihak dan berpihak",13,5to20,1.0,,,,
2021-02-15 13:26:34,5.0,"Walaupun berbayar, content content nya sangat bagus di banding yang lain. Good apps",13,5to20,1.0,1.0,,,
2021-01-28 22:17:51,5.0,Di saat media lain diisi berita clickbait dan banyak yg tidak penting. Di sini masih tetap mempertahankan isinya.,18,5to20,1.0,,,,
2021-01-26 07:38:16,1.0,"Buruk banget, berita doang pake bayar. Ngapain juga, mending nonton TV, masih banyak akses berita di tempat lain",18,5to20,,-1.0,,,
2021-01-24 20:07:54,5.0,Hebat. Sangat bermanfaat untuk dibaca dan dipelajari.,7,5to20,,,,,
2021-01-20 07:29:41,1.0,NETRALAH.........DALAM MEMBERIKAN BERITA JANGAN PRO KE PEMERINTAH JUGA JANGAN JUGA PRO KE PIHAK OPOSISI...PAYAH....AUTO UNINSTAL...,15,5to20,-1.0,,,,
2021-01-19 21:19:56,5.0,Memuaskan. Apa epaper tak bisa full warna,7,5to20,,,,0.0,
2021-01-14 05:38:52,1.0,Masih adakah media yg netral ???,6,5to20,0.0,,,,
2020-12-31 10:31:28,1.0,Berita sampah aja pake berbayar.. ajiggg,6,5to20,-1.0,-1.0,,,
2020-12-18 15:27:57,5.0,Beritanya selalu terbaru dan kopeten dan bersifat netral.bagus,8,5to20,1.0,,,,
2020-12-04 04:39:47,4.0,Berita2 di kompas singkat dan akurat,6,5to20,1.0,,,,
2020-12-03 15:56:08,3.0,Buka mau baca kok sulit,5,5to20,,,,,-1.0
2020-11-30 12:42:45,5.0,Informasi yg Akurat..Kompas..berita terupdate..sangat berguna Good Job,7,5to20,1.0,,,,
2020-11-26 14:40:02,3.0,Maaf dikasih bintang tiga aja dulu takut eror apksinya,9,5to20,,,,,
2020-10-07 16:15:01,4.0,Aku langganan kompas sejak masih stm teknik jatinegara 1978,9,5to20,,,,,
2020-10-03 08:24:55,4.0,Mohon dong tambahkan fitur kompaskarier seperti kompas website .. Itu saja ulasan saya tolong di respon secepat ny,18,5to20,,,,0.0,
2020-09-23 20:07:39,1.0,Baca berita kok bayar... Masih banyak yg lainnya kok berita..,10,5to20,,-1.0,,,
2020-09-21 22:49:37,1.0,"Membaca berita berbayar, masih banyak cara lain mendapatkan berita gratis. Jangan download app ini, app berbayar 👎👎👎👎👎",17,5to20,,-1.0,,,
2020-09-16 07:58:45,5.0,Berita yang benar²... jangan berita HOAkompas yaa,7,5to20,0.0,,,,
2020-09-15 08:59:35,1.0,"Dapat voucher dr tukar poin bli bli, ternyata ga bisa pake...sama aja mubazir....",13,5to20,,-1.0,,,
2020-09-12 19:08:25,4.0,Ada berita apa la ?,5,5to20,,,,,
2020-09-06 13:31:49,4.0,Semoga aku puas baca harian kompas Kompas tv independen terpercaya,10,5to20,1.0,,,,
2020-09-05 21:28:48,1.0,Sudah beli google play tapi tidak bisa akses. Knp ya ?,11,5to20,,,,,-1.0
2020-08-30 08:37:11,1.0,Hari gini ga ada yg gratis 😂😂😂,7,5to20,,-1.0,,,
2020-08-20 19:31:02,3.0,Sy baru install. Semoga baik,5,5to20,,,,,
2020-08-04 12:20:52,3.0,Tambah cerdas sebab banyak membaca,5,5to20,1.0,,,,
2020-07-31 07:28:45,2.0,"Slmt pagi , smg smua sht",6,5to20,,,,,
2020-07-30 16:20:51,5.0,Tanggal. 29 / 7 / 2020 Jam. 16:21🇮🇩❤📌.oke,8,5to20,,,,,
2020-07-17 03:09:52,1.0,Media abal2....isinya ga jelas ....,5,5to20,-1.0,,,,
2020-07-12 15:36:07,1.0,"Beritanya mulai banyak yg hoax, tdk akurat, jadi sebel membacanya",10,5to20,-1.0,,,,
2020-07-06 00:39:36,1.0,Asal masukan media tanpa diklarifikasi,5,5to20,-1.0,,,,
2020-07-05 12:30:30,1.0,Ulasan dan beritanya kurang menarik,5,5to20,-1.0,,,,
2020-06-22 19:27:23,1.0,"Clickbait, isi tidak sesuai fakta, provokatif, berlebihan, hiperbola, ditambah bumbu",10,5to20,-1.0,,,,
2020-06-14 15:49:51,1.0,"Berita a****g, gak netral dan tdk mendidik",7,5to20,-1.0,,,,
2020-06-10 18:38:01,1.0,media politik.. media tidak netral..!!,5,5to20,-1.0,,,,
2020-06-10 13:56:34,5.0,Berbayar sih tapi berbobot. Maju terus kompas,7,5to20,1.0,0.0,,,
2020-06-09 15:13:25,3.0,Ini jaman canggih barita harus bunuj,6,5to20,,,,,
2020-06-09 10:23:27,5.0,"Semoga KOMPAS bisa menyajikan berita yg Akurat , Netral , terUpDate , sehingga dapat dijadikan acuan/pedoman semua masyarakat indonesia 🙏",20,5to20,0.0,,,,
2020-06-09 09:18:37,1.0,"Cczeher,nya c km n pin oli, fkompas",7,5to20,,,,,
2020-06-08 18:42:20,1.0,Ciee mau ikutan buat HOAkompas ky aplikasi sebelah...,8,5to20,-1.0,,,,
2020-06-08 17:33:01,1.0,"Kompas gak kredible, persis kayak metro tipu, terlalu memaksakan framing dan kelihatan punya hidden agenda untuk satu golongan. Memecah belah...",20,5to20,-1.0,,,,
2020-06-08 15:26:49,3.0,"Untuk sementara bintang 3 dulu ya, semoga bisa baik ke bibtang 5",12,5to20,,,,,
2020-06-08 01:26:05,4.0,Semoga tetap berpegang pada independen.,5,5to20,0.0,,,,
2020-06-07 06:49:39,1.0,Beritanya mulai gak singkron banyak hoaxnya payahhh,7,5to20,-1.0,,,,
2020-06-05 08:14:04,1.0,Gw instal tp boong.. Hahahaha ha..,6,5to20,,,,,
2020-06-04 15:20:41,5.0,Berita menarik dan e book nya layak dibaca....,8,5to20,1.0,,,,
2020-06-04 08:02:40,5.0,Semoga menjadi digital news yg memberikan informasi membangun bagi kalangan masyarakat.,11,5to20,,,,,
2020-06-01 21:34:40,2.0,Kurang Updete Sperti Di Google,5,5to20,-1.0,,,,
2020-05-29 12:08:47,1.0,Kecewa..🙈🙉🙊💩.. Mending pindah kesebelah... Bukan KOMPAS yg dulu😝,8,5to20,,,,,
2020-05-23 09:05:46,5.0,Bagaimanan scan uji coba gratis langganan aesuai koran hari ini,10,5to20,,0.0,,,
2020-05-16 01:12:10,1.0,Lupa password tidak ada solusi,5,5to20,,,,,-1.0
2020-05-10 18:19:08,5.0,Bagus nih update terus dilanjut terus bang,7,5to20,1.0,,,,
2020-05-10 16:36:18,5.0,Koran ditinggalkan ada applikasi News Yang. Lebih memukau mampu terpercaya dalam menghadirkan Berita Dunia,14,5to20,1.0,,,,
2020-05-06 10:57:22,1.0,"ternyata mau baca koran aja ribet pakai masuk"" akun sgala,padahal dah pake kuota data...hmmm",14,5to20,,,,,-1.0
2020-05-04 21:50:15,2.0,Beritanya di update lagi makasih,5,5to20,0.0,,,,
2020-05-02 19:54:48,5.0,Terimakasih keluhan saya sdh ditindaklanjuti...,5,5to20,,,,,1.0
2020-04-12 20:48:23,4.0,"Kompas 3 T : top, tepat dan terpecaya",8,5to20,1.0,,,,
2020-04-12 16:02:14,1.0,Mahal om 50rb per bulan,5,5to20,,-1.0,,,
2020-04-04 23:26:58,1.0,Udah langganan Potong 50rb..e paper ngga bisa dibaca...payah,8,5to20,,,,-1.0,-1.0
2020-04-03 12:33:51,5.0,Ok bos sy puas degan britanya,6,5to20,1.0,,,,
2020-03-26 03:00:46,1.0,Baca berita kok harus bayar...?!,5,5to20,,-1.0,,,
2020-03-24 16:17:34,4.0,"Bagus , beritanya dpt dipercaya",5,5to20,1.0,,,,
2020-03-21 20:22:01,5.0,Kompas memang tiada dua nya,5,5to20,,,,,
2020-03-20 20:08:20,5.0,Jurnalisme berkualitas dan terpercaya ada dalam genggaman,7,5to20,1.0,,,,
2020-03-19 21:45:53,1.0,"Maaf, terpaksa di uninstall masih banyak app lain yg memberi tanpa mengharapkan imbalan.",13,5to20,,-1.0,,,
2020-02-10 19:58:40,1.0,"Punya saya tidak bisa berlangganan,padahal udah di isi pulsa 55.000 apa masalah nya ini? Mau dilanggani atau tidak?",18,5to20,,-1.0,,,
2020-01-07 04:53:37,1.0,"Wartawannya bisa dibayar, dewan redaksi menutupi.",6,5to20,-1.0,,,,
2019-11-26 08:35:38,5.0,ngikuti kompas nambah wawasan pengetahusn kita.,6,5to20,1.0,,,,
2019-10-19 23:47:49,1.0,Ketika mengetahui harus berbayar..langsung hapus..masih banyak konten berita yang gratis..thanks,10,5to20,,-1.0,,,
2019-10-07 14:24:27,5.0,Bintang lima untuk kompas yang sudah menemani saya sejak kecil,10,5to20,,,,,
2019-09-20 07:22:41,5.0,Sa sdh konfirmasi pembayaran lwt browser kok buka epaper di apps gak bisa.. tolong petunjuknya,15,5to20,,,,,-1.0
2019-07-11 15:45:45,5.0,Berita nasional masalah politik pasca pemilu,6,5to20,,,,,
2019-07-07 13:30:54,5.0,Aku merasa senang bisa bergabung dengan semua disini,8,5to20,,,,,
2019-06-14 20:19:34,3.0,belum di goba sementara bintang 3 dl.,7,5to20,,,,,
2019-06-03 17:19:28,4.0,Aplikasi kompas.id tak bisa diakses lagi. Menyebalkan. Saga coba ulang apl baru normal,13,5to20,,,,,-1.0
2019-06-02 11:08:36,5.0,"Berita terkini dan selalu update, membuka wawasan berpikir.",8,5to20,1.0,,,,
2019-05-24 13:06:03,3.0,"males banget dah,pake langganan segala.. kenapa ga berikut kuota internet aja sih.",12,5to20,,-1.0,,,
2019-05-24 02:42:05,1.0,emang nih masa baca berita mesti bayar,7,5to20,,-1.0,,,
2019-05-22 20:12:24,5.0,kompas beritanya sangat baik dan penuh pengetahuan,7,5to20,1.0,,,,
2019-05-22 11:41:51,2.0,"beberapa berita, sangat tidak netral. mungkin meraih pundi pundi uang, lewat situ kali ya?",14,5to20,-1.0,,,,
2019-05-22 01:11:30,3.0,saya blm terlalu sering baca kompas.id jd baru mulai star,10,5to20,,,,,
2019-05-21 08:24:48,4.0,"surat kabar yg patut jadi rujukan, independen dan dapat dipercaya",10,5to20,1.0,,,,
2019-05-19 10:27:21,1.0,lebih mudah masa awal dulu buka kompas id. sekarang ribet.,10,5to20,,,-1.0,,
2019-05-18 11:38:11,4.0,"cepat,akurat dan terintegrasi secara berkesinambungan.",5,5to20,1.0,,,,
2019-05-17 14:05:28,5.0,Artikel judul masih sering berulang ( double ).,8,5to20,-1.0,,,,
2019-05-14 18:07:14,5.0,bisa baca berita setiap hari. terima kasih,7,5to20,1.0,,,,
2019-04-27 20:55:08,4.0,test dlu semoga independen beritanya,5,5to20,0.0,,,,
2019-04-15 18:42:25,1.0,"masa harus login dulu payahhh, uninstal deh jadinya",8,5to20,,,,,-1.0
2019-03-30 22:45:26,4.0,suka untuk ikut berita. tapi bintangnya saya tambahkan jadi 5 klo aplikasinya bagus dan terpercaya,15,5to20,,,,,
2019-03-29 02:46:38,3.0,mohon beritanya supaya lebih jelas dan akurat ya.. trimksh.,9,5to20,0.0,,,,
2019-03-28 13:13:21,5.0,kurio menerima berita kotak markus uti,6,5to20,,,,,
2019-03-25 19:57:32,5.0,"mantap berita yg aktual dan terjamin,maju terusss",7,5to20,1.0,,,,
2019-03-03 05:40:41,5.0,"kak tolong bantu ,Punya voucher kompas yang satu bulan tapu gimana cara aktivasiin kode voucher nya?",16,5to20,,0.0,,,
2019-02-19 11:53:15,1.0,masa maw liat berita harus pakai paket berlangganan....sy uinstal aja...aplikasi gak berguna,12,5to20,,-1.0,,,
2019-02-18 14:56:13,5.0,beritanya sangat akurat dan obyektif,5,5to20,1.0,,,,
2019-02-05 10:34:23,5.0,"aplikasi tdk bisa dibukaharus dilogging bagaimana caranya ,",8,5to20,,,,,-1.0
2019-02-05 06:33:50,2.0,"berita di menu cetak dan e-paper sering gak update, padahal udah di refresh berkali2",14,5to20,-1.0,,,,
2019-01-29 14:21:27,5.0,mantab. Kemudahan dalam mencari berita yang mendalam. Salah satu alternatif penangkal hoax,12,5to20,1.0,,,,
2019-01-18 01:01:30,1.0,gak bisa di baca.. gak brmanfaat,6,5to20,,,,,-1.0
2018-12-08 14:53:57,4.0,"Bagus, terimakasih sangat membantu 👍",5,5to20,,,,,
2018-11-18 06:30:40,5.0,Kompas mantap jadi bisa monitoring iklan harian saya smoga banyak peminat,11,5to20,,,,,
2018-11-10 19:59:32,3.0,Akan lebih baik lagi kalau ukuran font nya bisa di custom. Di HP saya fontnya terlalu kecil.,17,5to20,,,-1.0,,
2018-11-07 09:25:10,1.0,"Masa harus langganan 50,RB perbulan, SDH makan Kouta, masih kurangkah????",10,5to20,,-1.0,,,
2018-10-31 13:45:52,5.0,Buat berita yg realita dan kongktit,6,5to20,0.0,,,,
2018-10-23 08:40:24,1.0,Masa baca berita sedikit aja harus bayar,7,5to20,,-1.0,,,
2018-10-20 13:51:03,1.0,"Mending baca berita ol sebelah,,, gini2 berlanganan....",7,5to20,,-1.0,,,
2018-10-19 22:30:22,5.0,"Dapat membaca berita Nasional sampai berita perdesaan ,",8,5to20,1.0,,,,
2018-10-17 23:07:02,1.0,Ampas mau sign in pakai gogle akun pakai fb maupun buat akun ngak bisa2 tele lh,16,5to20,,,,,-1.0
2018-10-15 05:46:08,4.0,"Yang penting, tidak hoax, akurat dan nyata.",7,5to20,1.0,,,,
2018-10-12 06:26:58,4.0,Beritakan berita yang benar benar kejadian nyata,7,5to20,0.0,,,,
2018-10-11 21:08:35,5.0,Sangat hebat Saya didatangi langsung oleh petugas kompas Saat berkunjung Di gramedia,12,5to20,,,,,
2018-10-09 14:18:40,1.0,"Kenapa ya...?? Saya sdh berlangganan, malah aplikasinya baru dibuka keluar lagi dgn sendirinya...???",13,5to20,,,,,-1.0
2018-10-06 16:35:16,2.0,"Setelah diminta sign in untuk bebas akses, setelah sign in ternyata tetap harus berlangganan☺️ untuk baca berita lengkap. Uninstall deh.",20,5to20,,,,,-1.0
2018-10-06 12:12:17,5.0,Terima kasih kepada Kompas yg telah memberikan informasi kpd masyarakat. Sukses selalu,12,5to20,,,,,
2018-09-28 11:54:37,5.0,Perbesar kontribusi para pembaca dalam penyajian informasi,7,5to20,,,,,
2018-09-20 13:02:01,5.0,Tambah sukses dan lebih inovasi,5,5to20,,,,,
2018-09-15 09:45:55,5.0,"Oke, beritanya, tingkatkan trus, maju kompas",6,5to20,1.0,,,,
2018-09-08 06:48:24,1.0,Payah semua artikel harus berlangganan walaupun artikel bebas..ujung2nya harus langganan!! Mendingan berita online yg lain!!,15,5to20,,-1.0,,,
2018-09-03 13:36:20,1.0,Buset apaan nih.. ko ga bisa dibuka.. harus berlangganan.. bayar pula.. mending detik,13,5to20,,-1.0,,,-1.0
2018-08-28 21:05:28,1.0,Email udah ada mau baca nggak bisa silahkan login bebas akses gitu terus menerus hapus aja ribet,17,5to20,,,,,-1.0
2018-08-22 12:46:19,1.0,So many news for free,5,5to20,,0.0,,,
2018-08-15 21:05:28,5.0,Semoga Kompas tetap menjaga Marwah KEINDONESIAAN,6,5to20,,,,,
2018-08-15 18:59:32,5.0,Komplit beritanya dan bisa di percaya beritanya.,7,5to20,1.0,,,,
2018-08-13 18:52:02,1.0,"Saya sulit untuk membaca isi beritanya. Ber kali2 selalu tidak bisa, 
padahal berita yang saya suka.",16,5to20,,,,,-1.0
2018-08-08 18:58:37,5.0,Tes dulu aja kali gue enggak juga bisa tidur nyenyak banget sih,12,5to20,,,,,
2018-08-05 10:31:51,3.0,Agar lebih jelas cepat dari yang lainnya,7,5to20,,,,,
2018-07-31 18:29:56,2.0,"Harus log in, tetapi kok tidak ada kolom untuk log in?",11,5to20,,,,,-1.0
2018-07-30 19:55:49,4.0,bagus berita nya . . mantaplah,6,5to20,1.0,,,,
2018-07-28 06:37:40,5.0,Beritanya engkap dan memberi pencerahan,5,5to20,1.0,,,,
2018-07-26 07:46:49,5.0,tolong d up date kompas karirnya.trimakasih,6,5to20,,,,0.0,
2018-07-25 23:21:38,1.0,Ko gk ada kompas karier nya sih???,7,5to20,,,,0.0,
2018-07-18 12:46:36,5.0,Pepatatah mengatakan berita itu bukan persis kejadian yg sebenarnya,9,5to20,,,,,
2018-07-09 23:56:45,4.0,Tampilan gambar dan penulisan untuk minat baca,7,5to20,,,0.0,,
2018-07-06 05:40:43,5.0,"Saya menyukai berita2 politik di kompas, saya punya kliping kompas sejak 
1994",12,5to20,,,,1.0,
2018-07-05 18:37:04,5.0,Membaca berita singkat sebelum berangkat sekolah,6,5to20,,,,,
2018-07-01 10:25:04,3.0,"Tulisan fontnya hrs bisa diatur besar kecilnya agar dpt bisa dibaca dgn 
jelas bagi penggunanya.",15,5to20,,,-1.0,,
2018-06-30 21:52:49,4.0,Berita cepat gak beli koran,5,5to20,1.0,,,,
2018-06-24 17:21:17,5.0,Belum selesai donload tp bahahagia,5,5to20,,,,,
2018-06-24 17:17:40,5.0,Sangat puas dan sangat bermanfaat,5,5to20,,,,,
2018-06-21 14:16:24,1.0,"Setiap e_paper & buku yg udah d download, jika mau d baca lagi harus 
download ulang.",16,5to20,,,,-1.0,
2018-06-11 08:04:24,1.0,Betita lama sering di muat lg,6,5to20,-1.0,,,,
2018-06-07 17:41:13,1.0,"Knapa buku yg udah di donlot, setiap mo baca kudu donlot dulu..? Boros 
kuota , Mas... Bintang 1 cukuplah.",19,5to20,,,,-1.0,
2018-06-05 21:26:04,5.0,"GK harus nunggu koran pagi dikirim, bangun tidur jam 4.30 bisa menikmati 
berita pagi",14,5to20,,,,,
2018-05-28 00:33:11,1.0,"Ribet,.. bayar lagi. Males.. langdung uninstall. Install yg lain masih 
banyak",11,5to20,,-1.0,,,
2018-05-25 17:56:04,1.0,Males.! Dibikin ribet. .. langsung copot lagi,7,5to20,,,,,
2018-05-24 06:40:54,3.0,Yah bayar. Langsung uninstall. Padahal beberapa bulan lalu masih gratis.,10,5to20,,-1.0,,,
2018-05-21 11:37:13,5.0,"Berita terpopuler & terpercaya, thanks",5,5to20,1.0,,,,
2018-05-16 16:45:04,5.0,Bermanfaat untuk menambah wawasan dan infotmasi,6,5to20,,,,,
2018-05-08 05:33:03,1.0,"Mau baca aja harus login dulu, maksa bgt.. payah.. langsung uninstall",11,5to20,,,,,-1.0
2018-05-07 19:25:05,5.0,Baca harian kompas sabil ngopi baru asik,7,5to20,,,,,
2018-05-07 17:59:22,5.0,Tingkatkan kualitas dan pelayanan nya,5,5to20,,,,,
2018-05-06 05:11:30,5.0,Terima kasih semoga bermanfaat selalu,5,5to20,,,,,
2018-05-02 14:51:53,1.0,"ribet sekali bro...! gak bisa bikin yang simpel saja kah. kayak detik gitu 
loh...!",14,5to20,,,-1.0,,
